time,Long_Channel_Flux
2024-03-20 00:01:40,3.4396517e-06
2024-03-20 00:01:41,3.4319341e-06
2024-03-20 00:01:42,3.4190716e-06
2024-03-20 00:01:43,3.4434834e-06
2024-03-20 00:01:44,3.425476e-06
2024-03-20 00:01:45,3.4216307e-06
2024-03-20 00:01:46,3.4415675e-06
2024-03-20 00:01:47,3.4081386e-06
2024-03-20 00:01:48,3.4383384e-06
2024-03-20 00:01:49,3.430648e-06
2024-03-20 00:01:50,3.412627e-06
2024-03-20 00:01:51,3.428705e-06
2024-03-20 00:01:52,3.4081386e-06
2024-03-20 00:01:53,3.4132836e-06
2024-03-20 00:01:55,3.4164857e-06
2024-03-20 00:01:56,3.4055258e-06
2024-03-20 00:01:57,3.4132836e-06
2024-03-20 00:01:58,3.4158427e-06
2024-03-20 00:01:59,3.4074822e-06
2024-03-20 00:02:00,3.4197014e-06
2024-03-20 00:02:01,3.4023371e-06
2024-03-20 00:02:02,3.3997512e-06
2024-03-20 00:02:03,3.406839e-06
2024-03-20 00:02:04,3.410711e-06
2024-03-20 00:02:05,3.3984918e-06
2024-03-20 00:02:06,3.410711e-06
2024-03-20 00:02:07,3.4049096e-06
2024-03-20 00:02:08,3.4036234e-06
2024-03-20 00:02:09,3.4094248e-06
2024-03-20 00:02:11,3.404253e-06
2024-03-20 00:02:12,3.3952629e-06
2024-03-20 00:02:13,3.4029936e-06
2024-03-20 00:02:14,3.4119973e-06
2024-03-20 00:02:15,3.391404e-06
2024-03-20 00:02:16,3.3907743e-06
2024-03-20 00:02:17,3.4029936e-06
2024-03-20 00:02:18,3.3830436e-06
2024-03-20 00:02:19,3.3714807e-06
2024-03-20 00:02:20,3.3817573e-06
2024-03-20 00:02:21,3.3971787e-06
2024-03-20 00:02:22,3.3907609e-06
2024-03-20 00:02:23,3.398465e-06
2024-03-20 00:02:24,3.3824138e-06
2024-03-20 00:02:25,3.381114e-06
2024-03-20 00:02:26,3.3824003e-06
2024-03-20 00:02:28,3.3785416e-06
2024-03-20 00:02:29,3.396549e-06
2024-03-20 00:02:30,3.372767e-06
2024-03-20 00:02:31,3.377912e-06
2024-03-20 00:02:32,3.3650629e-06
2024-03-20 00:02:33,3.380471e-06
2024-03-20 00:02:34,3.3907609e-06
2024-03-20 00:02:35,3.386259e-06
2024-03-20 00:02:36,3.3901179e-06
2024-03-20 00:02:37,3.386259e-06
2024-03-20 00:02:38,3.3682518e-06
2024-03-20 00:02:39,3.3688948e-06
2024-03-20 00:02:40,3.381114e-06
2024-03-20 00:02:41,3.3669655e-06
2024-03-20 00:02:42,3.3843432e-06
2024-03-20 00:02:43,3.3824138e-06
2024-03-20 00:02:44,3.3746828e-06
2024-03-20 00:02:45,3.375969e-06
2024-03-20 00:02:46,3.3843296e-06
2024-03-20 00:02:47,3.369538e-06
2024-03-20 00:02:48,3.3663357e-06
2024-03-20 00:02:49,3.3753395e-06
2024-03-20 00:02:50,3.3669521e-06
2024-03-20 00:02:51,3.365036e-06
2024-03-20 00:02:52,3.3830302e-06
2024-03-20 00:02:53,3.3682518e-06
2024-03-20 00:02:54,3.359891e-06
2024-03-20 00:02:55,3.3837e-06
2024-03-20 00:02:56,3.3772553e-06
2024-03-20 00:02:57,3.3682518e-06
2024-03-20 00:02:58,3.3688948e-06
2024-03-20 00:02:59,3.3708377e-06
2024-03-20 00:03:00,3.3688948e-06
2024-03-20 00:03:01,3.3547597e-06
2024-03-20 00:03:02,3.3637498e-06
2024-03-20 00:03:03,3.3405975e-06
2024-03-20 00:03:04,3.356046e-06
2024-03-20 00:03:05,3.354103e-06
2024-03-20 00:03:06,3.3547328e-06
2024-03-20 00:03:07,3.3534734e-06
2024-03-20 00:03:08,3.348315e-06
2024-03-20 00:03:09,3.3528436e-06
2024-03-20 00:03:10,3.34317e-06
2024-03-20 00:03:12,3.329008e-06
2024-03-20 00:03:13,3.3496012e-06
2024-03-20 00:03:14,3.3450995e-06
2024-03-20 00:03:15,3.3496146e-06
2024-03-20 00:03:16,3.348958e-06
2024-03-20 00:03:17,3.3515305e-06
2024-03-20 00:03:18,3.3534734e-06
2024-03-20 00:03:19,3.3521603e-06
2024-03-20 00:03:20,3.3444562e-06
2024-03-20 00:03:21,3.3399544e-06
2024-03-20 00:03:22,3.3354393e-06
2024-03-20 00:03:24,3.3425404e-06
2024-03-20 00:03:25,3.359248e-06
2024-03-20 00:03:26,3.3438132e-06
2024-03-20 00:03:27,3.3451126e-06
2024-03-20 00:03:28,3.3354393e-06
2024-03-20 00:03:29,3.3521737e-06
2024-03-20 00:03:30,3.3303077e-06
2024-03-20 00:03:31,3.3554027e-06
2024-03-20 00:03:32,3.3412407e-06
2024-03-20 00:03:33,3.35346e-06
2024-03-20 00:03:34,3.3380384e-06
2024-03-20 00:03:35,3.3412407e-06
2024-03-20 00:03:36,3.3245194e-06
2024-03-20 00:03:37,3.3438132e-06
2024-03-20 00:03:38,3.332237e-06
2024-03-20 00:03:39,3.3296644e-06
2024-03-20 00:03:40,3.3335232e-06
2024-03-20 00:03:41,3.342527e-06
2024-03-20 00:03:42,3.3341662e-06
2024-03-20 00:03:43,3.3341662e-06
2024-03-20 00:03:44,3.3386548e-06
2024-03-20 00:03:45,3.3135998e-06
2024-03-20 00:03:46,3.321304e-06
2024-03-20 00:03:47,3.3367521e-06
2024-03-20 00:03:48,3.342527e-06
2024-03-20 00:03:49,3.3354659e-06
2024-03-20 00:03:50,3.330964e-06
2024-03-20 00:03:51,3.3155025e-06
2024-03-20 00:03:52,3.3180884e-06
2024-03-20 00:03:53,3.3193612e-06
2024-03-20 00:03:54,3.3296644e-06
2024-03-20 00:03:55,3.3180884e-06
2024-03-20 00:03:56,3.334153e-06
2024-03-20 00:03:57,3.314886e-06
2024-03-20 00:03:58,3.3123001e-06
2024-03-20 00:03:59,3.3199908e-06
2024-03-20 00:04:00,3.3328802e-06
2024-03-20 00:04:01,3.3129434e-06
2024-03-20 00:04:02,3.3148594e-06
2024-03-20 00:04:03,3.3077984e-06
2024-03-20 00:04:04,3.3168021e-06
2024-03-20 00:04:05,3.3142296e-06
2024-03-20 00:04:06,3.3155293e-06
2024-03-20 00:04:07,3.3258057e-06
2024-03-20 00:04:08,3.3200176e-06
2024-03-20 00:04:09,3.3097276e-06
2024-03-20 00:04:10,3.2943062e-06
2024-03-20 00:04:11,3.3148726e-06
2024-03-20 00:04:12,3.2910905e-06
2024-03-20 00:04:13,3.3129568e-06
2024-03-20 00:04:14,3.3161723e-06
2024-03-20 00:04:15,3.3110273e-06
2024-03-20 00:04:16,3.2872185e-06
2024-03-20 00:04:17,3.2850614e-06
2024-03-20 00:04:18,3.2968653e-06
2024-03-20 00:04:19,3.2930066e-06
2024-03-20 00:04:20,3.2801443e-06
2024-03-20 00:04:21,3.2981516e-06
2024-03-20 00:04:22,3.287232e-06
2024-03-20 00:04:23,3.3020103e-06
2024-03-20 00:04:24,3.3052258e-06
2024-03-20 00:04:25,3.2929934e-06
2024-03-20 00:04:26,3.2808007e-06
2024-03-20 00:04:27,3.2910773e-06
2024-03-20 00:04:28,3.2859189e-06
2024-03-20 00:04:29,3.285289e-06
2024-03-20 00:04:30,3.279501e-06
2024-03-20 00:04:31,3.2840028e-06
2024-03-20 00:04:32,3.2627931e-06
2024-03-20 00:04:33,3.282087e-06
2024-03-20 00:04:34,3.2865753e-06
2024-03-20 00:04:35,3.290434e-06
2024-03-20 00:04:36,3.2904209e-06
2024-03-20 00:04:37,3.2807873e-06
2024-03-20 00:04:38,3.2704975e-06
2024-03-20 00:04:39,3.2820735e-06
2024-03-20 00:04:40,3.2859323e-06
2024-03-20 00:04:41,3.2820735e-06
2024-03-20 00:04:42,3.2775718e-06
2024-03-20 00:04:43,3.276942e-06
2024-03-20 00:04:44,3.2717835e-06
2024-03-20 00:04:45,3.268568e-06
2024-03-20 00:04:46,3.2724267e-06
2024-03-20 00:04:47,3.268568e-06
2024-03-20 00:04:48,3.279501e-06
2024-03-20 00:04:49,3.263423e-06
2024-03-20 00:04:50,3.2614937e-06
2024-03-20 00:04:51,3.2782148e-06
2024-03-20 00:04:52,3.2672817e-06
2024-03-20 00:04:53,3.2595642e-06
2024-03-20 00:04:54,3.2762855e-06
2024-03-20 00:04:55,3.2653656e-06
2024-03-20 00:04:56,3.2750127e-06
2024-03-20 00:04:57,3.2782148e-06
2024-03-20 00:04:58,3.2582914e-06
2024-03-20 00:04:59,3.2608505e-06
2024-03-20 00:05:00,3.2640662e-06
2024-03-20 00:05:01,3.263423e-06
2024-03-20 00:05:02,3.2679382e-06
2024-03-20 00:05:03,3.2544194e-06
2024-03-20 00:05:04,3.2647226e-06
2024-03-20 00:05:05,3.260234e-06
2024-03-20 00:05:06,3.256362e-06
2024-03-20 00:05:07,3.2743694e-06
2024-03-20 00:05:08,3.2531332e-06
2024-03-20 00:05:10,3.2505473e-06
2024-03-20 00:05:11,3.2499308e-06
2024-03-20 00:05:12,3.256362e-06
2024-03-20 00:05:13,3.2512037e-06
2024-03-20 00:05:14,3.2415703e-06
2024-03-20 00:05:15,3.25186e-06
2024-03-20 00:05:16,3.2434864e-06
2024-03-20 00:05:17,3.2505607e-06
2024-03-20 00:05:18,3.2447858e-06
2024-03-20 00:05:19,3.2537762e-06
2024-03-20 00:05:20,3.2608505e-06
2024-03-20 00:05:21,3.2486446e-06
2024-03-20 00:05:22,3.2441294e-06
2024-03-20 00:05:23,3.2505607e-06
2024-03-20 00:05:24,3.2306107e-06
2024-03-20 00:05:25,3.2119867e-06
2024-03-20 00:05:26,3.2492876e-06
2024-03-20 00:05:27,3.2396408e-06
2024-03-20 00:05:28,3.2389978e-06
2024-03-20 00:05:29,3.2319235e-06
2024-03-20 00:05:30,3.2332098e-06
2024-03-20 00:05:31,3.2370683e-06
2024-03-20 00:05:32,3.2344958e-06
2024-03-20 00:05:33,3.2287078e-06
2024-03-20 00:05:34,3.2319101e-06
2024-03-20 00:05:35,3.2486446e-06
2024-03-20 00:05:36,3.2344826e-06
2024-03-20 00:05:37,3.226122e-06
2024-03-20 00:05:38,3.241557e-06
2024-03-20 00:05:39,3.2422267e-06
2024-03-20 00:05:40,3.2351256e-06
2024-03-20 00:05:41,3.2241794e-06
2024-03-20 00:05:42,3.249301e-06
2024-03-20 00:05:43,3.2177481e-06
2024-03-20 00:05:44,3.2370817e-06
2024-03-20 00:05:45,3.2196908e-06
2024-03-20 00:05:46,3.22162e-06
2024-03-20 00:05:48,3.2164753e-06
2024-03-20 00:05:49,3.2222633e-06
2024-03-20 00:05:50,3.2306373e-06
2024-03-20 00:05:51,3.2248358e-06
2024-03-20 00:05:52,3.2164885e-06
2024-03-20 00:05:53,3.22162e-06
2024-03-20 00:05:54,3.2132596e-06
2024-03-20 00:05:55,3.2094008e-06
2024-03-20 00:05:56,3.2171051e-06
2024-03-20 00:05:57,3.2299808e-06
2024-03-20 00:05:58,3.2351256e-06
2024-03-20 00:05:59,3.2113435e-06
2024-03-20 00:06:01,3.2152022e-06
2024-03-20 00:06:02,3.2113303e-06
2024-03-20 00:06:03,3.2010537e-06
2024-03-20 00:06:04,3.2016967e-06
2024-03-20 00:06:05,3.213916e-06
2024-03-20 00:06:06,3.2049124e-06
2024-03-20 00:06:07,3.188178e-06
2024-03-20 00:06:08,3.20171e-06
2024-03-20 00:06:09,3.2061987e-06
2024-03-20 00:06:10,3.1997408e-06
2024-03-20 00:06:11,3.206815e-06
2024-03-20 00:06:12,3.1926797e-06
2024-03-20 00:06:13,3.204256e-06
2024-03-20 00:06:14,3.2010403e-06
2024-03-20 00:06:15,3.177888e-06
2024-03-20 00:06:16,3.1901072e-06
2024-03-20 00:06:17,3.20234e-06
2024-03-20 00:06:19,3.1933362e-06
2024-03-20 00:06:20,3.1881912e-06
2024-03-20 00:06:21,3.1746856e-06
2024-03-20 00:06:22,3.1849756e-06
2024-03-20 00:06:23,3.186905e-06
2024-03-20 00:06:24,3.1849756e-06
2024-03-20 00:06:25,3.1830461e-06
2024-03-20 00:06:26,3.2036262e-06
2024-03-20 00:06:27,3.1643958e-06
2024-03-20 00:06:28,3.1785312e-06
2024-03-20 00:06:29,3.1753154e-06
2024-03-20 00:06:30,3.172113e-06
2024-03-20 00:06:31,3.1746856e-06
2024-03-20 00:06:32,3.1746856e-06
2024-03-20 00:06:33,3.1701707e-06
2024-03-20 00:06:34,3.166955e-06
2024-03-20 00:06:35,3.1675982e-06
2024-03-20 00:06:36,3.1573081e-06
2024-03-20 00:06:37,3.172113e-06
2024-03-20 00:06:38,3.1785444e-06
2024-03-20 00:06:39,3.1508769e-06
2024-03-20 00:06:40,3.1630962e-06
2024-03-20 00:06:41,3.1695406e-06
2024-03-20 00:06:42,3.1675847e-06
2024-03-20 00:06:43,3.1547356e-06
2024-03-20 00:06:44,3.1579777e-06
2024-03-20 00:06:45,3.1598806e-06
2024-03-20 00:06:46,3.1489608e-06
2024-03-20 00:06:47,3.1650388e-06
2024-03-20 00:06:48,3.146375e-06
2024-03-20 00:06:49,3.1605236e-06
2024-03-20 00:06:50,3.1540926e-06
2024-03-20 00:06:51,3.1643958e-06
2024-03-20 00:06:52,3.1476877e-06
2024-03-20 00:06:53,3.1373713e-06
2024-03-20 00:06:54,3.1618233e-06
2024-03-20 00:06:55,3.1406003e-06
2024-03-20 00:06:56,3.1528195e-06
2024-03-20 00:06:57,3.1386576e-06
2024-03-20 00:06:58,3.1463883e-06
2024-03-20 00:06:59,3.1560219e-06
2024-03-20 00:07:00,3.1489344e-06
2024-03-20 00:07:01,3.1283678e-06
2024-03-20 00:07:02,3.1335126e-06
2024-03-20 00:07:03,3.146375e-06
2024-03-20 00:07:04,3.14123e-06
2024-03-20 00:07:05,3.139957e-06
2024-03-20 00:07:06,3.1450757e-06
2024-03-20 00:07:07,3.136085e-06
2024-03-20 00:07:08,3.1360985e-06
2024-03-20 00:07:09,3.1206503e-06
2024-03-20 00:07:10,3.1451152e-06
2024-03-20 00:07:11,3.118721e-06
2024-03-20 00:07:12,3.1354552e-06
2024-03-20 00:07:13,3.1219365e-06
2024-03-20 00:07:14,3.128381e-06
2024-03-20 00:07:15,3.1219365e-06
2024-03-20 00:07:16,3.1283678e-06
2024-03-20 00:07:17,3.1290108e-06
2024-03-20 00:07:18,3.1322131e-06
2024-03-20 00:07:19,3.1148754e-06
2024-03-20 00:07:20,3.1206635e-06
2024-03-20 00:07:21,3.1129327e-06
2024-03-20 00:07:22,3.1168047e-06
2024-03-20 00:07:23,3.1270815e-06
2024-03-20 00:07:24,3.1290108e-06
2024-03-20 00:07:25,3.1007135e-06
2024-03-20 00:07:26,3.1052286e-06
2024-03-20 00:07:27,3.114219e-06
2024-03-20 00:07:28,3.0730594e-06
2024-03-20 00:07:29,3.1206635e-06
2024-03-20 00:07:30,3.1052418e-06
2024-03-20 00:07:31,3.1007135e-06
2024-03-20 00:07:32,3.0942956e-06
2024-03-20 00:07:33,3.1103734e-06
2024-03-20 00:07:34,3.1161617e-06
2024-03-20 00:07:35,3.0994272e-06
2024-03-20 00:07:36,3.102013e-06
2024-03-20 00:07:37,3.0910667e-06
2024-03-20 00:07:38,3.0955684e-06
2024-03-20 00:07:39,3.0988106e-06
2024-03-20 00:07:40,3.0994272e-06
2024-03-20 00:07:41,3.1116597e-06
2024-03-20 00:07:42,3.0801336e-06
2024-03-20 00:07:43,3.1013699e-06
2024-03-20 00:07:44,3.0833492e-06
2024-03-20 00:07:45,3.091723e-06
2024-03-20 00:07:46,3.1000704e-06
2024-03-20 00:07:47,3.0852918e-06
2024-03-20 00:07:48,3.097498e-06
2024-03-20 00:07:49,3.0827061e-06
2024-03-20 00:07:50,3.0923661e-06
2024-03-20 00:07:51,3.1007266e-06
2024-03-20 00:07:52,3.0737156e-06
2024-03-20 00:07:53,3.075645e-06
2024-03-20 00:07:54,3.0916967e-06
2024-03-20 00:07:55,3.0827193e-06
2024-03-20 00:07:56,3.0859217e-06
2024-03-20 00:07:57,3.0929962e-06
2024-03-20 00:07:58,3.08079e-06
2024-03-20 00:07:59,3.061483e-06
2024-03-20 00:08:00,3.076288e-06
2024-03-20 00:08:01,3.0788474e-06
2024-03-20 00:08:02,3.0743588e-06
2024-03-20 00:08:03,3.0685708e-06
2024-03-20 00:08:04,3.0685576e-06
2024-03-20 00:08:05,3.0756319e-06
2024-03-20 00:08:06,3.0730594e-06
2024-03-20 00:08:07,3.0827061e-06
2024-03-20 00:08:08,3.071773e-06
2024-03-20 00:08:09,3.0762749e-06
2024-03-20 00:08:10,3.0576243e-06
2024-03-20 00:08:11,3.0659983e-06
2024-03-20 00:08:12,3.06021e-06
2024-03-20 00:08:13,3.0775743e-06
2024-03-20 00:08:14,3.0576375e-06
2024-03-20 00:08:15,3.0646988e-06
2024-03-20 00:08:16,3.0524927e-06
2024-03-20 00:08:17,3.053149e-06
2024-03-20 00:08:18,3.0724425e-06
2024-03-20 00:08:19,3.0531357e-06
2024-03-20 00:08:20,3.055052e-06
2024-03-20 00:08:21,3.0730725e-06
2024-03-20 00:08:22,3.0582808e-06
2024-03-20 00:08:23,3.064712e-06
2024-03-20 00:08:24,3.061483e-06
2024-03-20 00:08:25,3.053779e-06
2024-03-20 00:08:26,3.054422e-06
2024-03-20 00:08:27,3.0505632e-06
2024-03-20 00:08:28,3.0705e-06
2024-03-20 00:08:29,3.0589238e-06
2024-03-20 00:08:30,3.0505632e-06
2024-03-20 00:08:31,3.0627693e-06
2024-03-20 00:08:32,3.0531226e-06
2024-03-20 00:08:33,3.06021e-06
2024-03-20 00:08:34,3.0589238e-06
2024-03-20 00:08:35,3.065355e-06
2024-03-20 00:08:36,3.0601968e-06
2024-03-20 00:08:37,3.0730594e-06
2024-03-20 00:08:38,3.0473477e-06
2024-03-20 00:08:39,3.059567e-06
2024-03-20 00:08:40,3.0511933e-06
2024-03-20 00:08:41,3.0370445e-06
2024-03-20 00:08:42,3.0557082e-06
2024-03-20 00:08:43,3.0409165e-06
2024-03-20 00:08:44,3.0640556e-06
2024-03-20 00:08:45,3.049907e-06
2024-03-20 00:08:46,3.0576243e-06
2024-03-20 00:08:47,3.0351284e-06
2024-03-20 00:08:48,3.0621263e-06
2024-03-20 00:08:49,3.0428457e-06
2024-03-20 00:08:50,3.049277e-06
2024-03-20 00:08:51,3.0563383e-06
2024-03-20 00:08:52,3.0518627e-06
2024-03-20 00:08:53,3.0409033e-06
2024-03-20 00:08:54,3.0505632e-06
2024-03-20 00:08:55,3.0479775e-06
2024-03-20 00:08:56,3.0595538e-06
2024-03-20 00:08:57,3.0640688e-06
2024-03-20 00:08:58,3.044762e-06
2024-03-20 00:08:59,3.0396302e-06
2024-03-20 00:09:00,3.0421895e-06
2024-03-20 00:09:01,3.0338422e-06
2024-03-20 00:09:02,3.044119e-06
2024-03-20 00:09:03,3.0364147e-06
2024-03-20 00:09:04,3.0351284e-06
2024-03-20 00:09:05,3.054422e-06
2024-03-20 00:09:06,3.0370445e-06
2024-03-20 00:09:07,3.0325295e-06
2024-03-20 00:09:08,3.0422027e-06
2024-03-20 00:09:09,3.0383308e-06
2024-03-20 00:09:10,3.0216097e-06
2024-03-20 00:09:11,3.0447752e-06
2024-03-20 00:09:12,3.026768e-06
2024-03-20 00:09:13,3.0364147e-06
2024-03-20 00:09:14,3.032556e-06
2024-03-20 00:09:15,3.0248384e-06
2024-03-20 00:09:16,3.0261115e-06
2024-03-20 00:09:17,3.035102e-06
2024-03-20 00:09:18,3.0203234e-06
2024-03-20 00:09:19,3.0241954e-06
2024-03-20 00:09:20,3.0261247e-06
2024-03-20 00:09:21,3.033199e-06
2024-03-20 00:09:22,3.033199e-06
2024-03-20 00:09:23,3.039617e-06
2024-03-20 00:09:24,3.0010428e-06
2024-03-20 00:09:25,3.022896e-06
2024-03-20 00:09:26,3.0177641e-06
2024-03-20 00:09:27,3.0106899e-06
2024-03-20 00:09:28,3.017751e-06
2024-03-20 00:09:29,3.0209665e-06
2024-03-20 00:09:30,3.0100466e-06
2024-03-20 00:09:31,3.0158217e-06
2024-03-20 00:09:33,3.0094166e-06
2024-03-20 00:09:34,2.996541e-06
2024-03-20 00:09:35,3.0190504e-06
2024-03-20 00:09:36,3.0145354e-06
2024-03-20 00:09:37,3.0100466e-06
2024-03-20 00:09:38,3.0261247e-06
2024-03-20 00:09:39,3.0100466e-06
2024-03-20 00:09:40,3.006175e-06
2024-03-20 00:09:41,3.006175e-06
2024-03-20 00:09:42,3.006831e-06
2024-03-20 00:09:43,3.0036024e-06
2024-03-20 00:09:44,3.0132492e-06
2024-03-20 00:09:45,3.0048886e-06
2024-03-20 00:09:46,3.0023423e-06
2024-03-20 00:09:47,3.0061879e-06
2024-03-20 00:09:48,3.0113329e-06
2024-03-20 00:09:49,2.9997568e-06
2024-03-20 00:09:50,3.0049016e-06
2024-03-20 00:09:51,3.0113329e-06
2024-03-20 00:09:52,2.991383e-06
2024-03-20 00:09:53,2.9926823e-06
2024-03-20 00:09:54,2.9978141e-06
2024-03-20 00:09:55,2.9952416e-06
2024-03-20 00:09:56,2.9997568e-06
2024-03-20 00:09:57,2.9875243e-06
2024-03-20 00:09:58,2.991383e-06
2024-03-20 00:09:59,2.9772343e-06
2024-03-20 00:10:00,2.9875112e-06
2024-03-20 00:10:01,2.9952416e-06
2024-03-20 00:10:02,2.975318e-06
2024-03-20 00:10:03,2.984965e-06
2024-03-20 00:10:04,2.975935e-06
2024-03-20 00:10:05,2.9823793e-06
2024-03-20 00:10:06,2.9933256e-06
2024-03-20 00:10:07,2.9900968e-06
2024-03-20 00:10:08,2.9663145e-06
2024-03-20 00:10:09,2.9875373e-06
2024-03-20 00:10:10,2.9714595e-06
2024-03-20 00:10:11,2.9772343e-06
2024-03-20 00:10:12,2.9836656e-06
2024-03-20 00:10:13,2.9746618e-06
2024-03-20 00:10:14,2.9778905e-06
2024-03-20 00:10:15,2.9585838e-06
2024-03-20 00:10:16,2.996541e-06
2024-03-20 00:10:17,2.9579408e-06
2024-03-20 00:10:18,2.9855948e-06
2024-03-20 00:10:19,2.9785338e-06
2024-03-20 00:10:20,2.9721025e-06
2024-03-20 00:10:21,2.9650282e-06
2024-03-20 00:10:22,2.9766043e-06
2024-03-20 00:10:23,2.9630858e-06
2024-03-20 00:10:24,2.9765913e-06
2024-03-20 00:10:25,2.9508665e-06
2024-03-20 00:10:26,2.9740318e-06
2024-03-20 00:10:27,2.9785338e-06
2024-03-20 00:10:28,2.9521657e-06
2024-03-20 00:10:29,2.97016e-06
2024-03-20 00:10:30,2.975318e-06
2024-03-20 00:10:31,2.9721025e-06
2024-03-20 00:10:32,2.9830223e-06
2024-03-20 00:10:33,2.9868943e-06
2024-03-20 00:10:34,2.9669575e-06
2024-03-20 00:10:35,2.964385e-06
2024-03-20 00:10:36,2.9508794e-06
2024-03-20 00:10:37,2.9643982e-06
2024-03-20 00:10:38,2.963742e-06
2024-03-20 00:10:39,2.9611563e-06
2024-03-20 00:10:40,2.9611563e-06
2024-03-20 00:10:41,2.963742e-06
2024-03-20 00:10:42,2.948937e-06
2024-03-20 00:10:43,2.9618125e-06
2024-03-20 00:10:44,2.9566677e-06
2024-03-20 00:10:45,2.9650282e-06
2024-03-20 00:10:46,2.9502364e-06
2024-03-20 00:10:47,2.975318e-06
2024-03-20 00:10:48,2.9682437e-06
2024-03-20 00:10:49,2.947664e-06
2024-03-20 00:10:50,2.974045e-06
2024-03-20 00:10:51,2.937374e-06
